DOI,Título,Autores,Año,Citas,Revista
10.1016/j.datak.2019.101721,An efficient dynamic switching algorithm for mining colossal closed itemsets from high dimensional datasets,Manjunath K. Vanahalli and Nagamma Patil,2019,2,Data &amp; Knowledge Engineering
10.1016/j.datak.2017.02.002,Secure logical schema and decomposition algorithm for proactive context dependent attribute based inference control,Uğur Turan and İsmail Hakkı Toroslu and Murat Kantarcıoğlu,2017,3,Data &amp; Knowledge Engineering
10.1016/j.datak.2023.102174,AStar: A modeling language for document-oriented geospatial data warehouses,Marcio Ferro and Edson Silva and Robson Fidalgo,2023,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2023.102143,A pattern accumulated compression method for trajectories constrained by urban road networks,Jingyu Han and Wei Lu and Kang Ge and Man Zhu and Wei Chen and Yang Liu and Fan Wu,2023,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2014.04.001,A reference architecture for managing dynamic inter-organizational business processes,Alex Norta and Paul Grefen and Nanjangud C. Narendra,2014,52,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.04.001,Privacy-preserving distributed association rule mining via semi-trusted mixer,Xun Yi and Yanchun Zhang,2007,37,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.02.008,The phrase-based vector space model for automatic retrieval of free-text medical documents,Wenlei Mao and Wesley W. Chu,2007,44,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.06.011,Automatising the learning of lexical patterns: An application to the enrichment of WordNet by extracting semantic relationships from Wikipedia,Maria Ruiz-Casado and Enrique Alfonseca and Pablo Castells,2007,48,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.07.002,Assigning semantics to partial tree-pattern queries,Dimitri Theodoratos and Xiaoying Wu,2008,7,Data &amp; Knowledge Engineering
10.1016/j.datak.2010.07.005,Application integration on the user interface level: An ontology-based approach,Heiko Paulheim and Florian Probst,2010,8,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.06.004,User-private information retrieval based on a peer-to-peer community,Josep Domingo-Ferrer and Maria Bras-Amorós and Qianhong Wu and Jesús Manjón,2009,49,Data &amp; Knowledge Engineering
10.1016/j.datak.2004.11.007,From textual scenarios to a conceptual schema,Günther Fliedl and Christian Kop and Heinrich C. Mayr,2005,17,Data &amp; Knowledge Engineering
10.1016/j.datak.2019.101788,Integrating Cuckoo search-Grey wolf optimization and Correlative Naive Bayes classifier with Map Reduce model for big data classification,Chitrakant Banchhor and N. Srinivasu,2020,22,Data &amp; Knowledge Engineering
10.1016/j.datak.2010.11.002,Privacy-preserving publishing microdata with full functional dependencies,Hui Wang and Ruilin Liu,2011,19,Data &amp; Knowledge Engineering
10.1016/s0169-023x(04)00113-2,Biological workflow with BlastQuest,W FARMERIE and J HAMMER and L LIU and A SAHNI and M SCHNEIDER,2005,9,Data &amp; Knowledge Engineering
10.1016/j.datak.2012.10.004,Breaching Euclidean distance-preserving data perturbation using few known inputs,Chris R. Giannella and Kun Liu and Hillol Kargupta,2013,17,Data &amp; Knowledge Engineering
10.1016/j.datak.2016.04.001,Supporting interoperability in complex adaptive enterprise systems: A domain specific language approach,Georg Weichhart and Wided Guédria and Yannick Naudet,2016,29,Data &amp; Knowledge Engineering
10.1016/j.datak.2018.05.002,Privacy-preserving collaborative fuzzy clustering,Lingjuan Lyu and James C. Bezdek and Yee Wei Law and Xuanli He and Marimuthu Palaniswami,2018,14,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.06.006,Automatically maintaining wrappers for semi-structured web sources,Juan Raposo and Alberto Pan and Manuel Álvarez and Justo Hidalgo,2007,22,Data &amp; Knowledge Engineering
10.1016/s0169-023x(01)00008-8,Mining patterns from graph traversals,Alexandros Nanopoulos and Yannis Manolopoulos,2001,34,Data &amp; Knowledge Engineering
10.1016/j.datak.2017.06.005,Ontology-based modeling and querying of trajectory data,Marwa Manaa and Jalel Akaichi,2017,11,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.10.006,A new algorithm for clustering search results,Giansalvatore Mecca and Salvatore Raunich and Alessandro Pappalardo,2007,67,Data &amp; Knowledge Engineering
10.1016/j.datak.2011.01.005,"Mining business process variants: Challenges, scenarios, algorithms",Chen Li and Manfred Reichert and Andreas Wombacher,2011,60,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.04.003,Interacting services: From specification to execution,Gero Decker and Oliver Kopp and Frank Leymann and Mathias Weske,2009,48,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.02.006,Generic schema mappings for composition and query answering,David Kensche and Christoph Quix and Xiang Li and Yong Li and Matthias Jarke,2009,25,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00131-3,Design and implementation of finite resolution crisp and fuzzy spatial objects,Markus Schneider,2003,27,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.02.005,On the semantics of EPCs: Resolving the vicious circle,Ekkart Kindler,2006,89,Data &amp; Knowledge Engineering
10.1016/j.datak.2015.05.004,Extraction and clustering of arguing expressions in contentious text,Amine Trabelsi and Osmar R. Zaïane,2015,3,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.01.001,Improving XML schema matching performance using Prüfer sequences,Alsayed Algergawy and Eike Schallehn and Gunter Saake,2009,35,Data &amp; Knowledge Engineering
10.1016/j.datak.2017.03.008,Ontology-based context modeling in service-oriented computing: A systematic mapping,Oscar Cabrera and Xavier Franch and Jordi Marco,2017,18,Data &amp; Knowledge Engineering
10.1016/j.datak.2022.102122,Blockchain based Securing Medical Records in Big Data Analytics,V. Santhana Marichamy and V. Natarajan,2023,1,Data &amp; Knowledge Engineering
10.1016/j.datak.2008.10.007,The Psychic–Skeptic Prediction framework for effective monitoring of DBMS workloads,Said Elnaffar and Patrick Martin,2009,8,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00045-9,View selection using randomized search,Panos Kalnis and Nikos Mamoulis and Dimitris Papadias,2002,58,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.03.015,Privacy preserving clustering on horizontally partitioned data,Ali İnan and Selim V. Kaya and Yücel Saygın and Erkay Savaş and Ayça A. Hintoğlu and Albert Levi,2007,72,Data &amp; Knowledge Engineering
10.1016/j.datak.2019.101782,Using similarity measures in prediction of changes in financial market stream data—Experimental approach,Przemysław Juszczuk and Jan Kozak and Krzysztof Kania,2020,7,Data &amp; Knowledge Engineering
10.1016/j.datak.2021.101891,Types and taxonomic structures in conceptual modeling: A novel ontological theory and engineering support,Giancarlo Guizzardi and Claudenir M. Fonseca and João Paulo A. Almeida and Tiago Prince Sales and Alessander Botti Benevides and Daniele Porello,2021,12,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00040-x,Data management issues in mobile and peer-to-peer environments,n.m. Budiarto and Shojiro Nishio and Masahiko Tsukamoto,2002,36,Data &amp; Knowledge Engineering
10.1016/j.datak.2008.01.002,Sequence-based clustering for Web usage mining: A new experimental framework and ANN-enhanced K-means algorithm,Sungjune Park and Nallan C. Suresh and Bong-Keun Jeong,2008,45,Data &amp; Knowledge Engineering
10.1016/j.datak.2012.04.002,Repairing inconsistent dimensions in data warehouses,Mónica Caniupán and Loreto Bravo and Carlos A. Hurtado,2012,12,Data &amp; Knowledge Engineering
10.1016/j.datak.2022.102060,A feature selection method based on term frequency difference and positive weighting factor,Hongfang Zhou and Xiang Li and Chenguang Wang and Yiming Ma,2022,2,Data &amp; Knowledge Engineering
10.1016/j.datak.2018.10.003,Trigonometric comparison measure: A feature selection method for text categorization,Kyoungok Kim and See Young Zzang,2019,22,Data &amp; Knowledge Engineering
10.1016/j.datak.2013.05.003,Identification of collective viewpoints on microblogs,Bin Zhao and Zhao Zhang and Weining Qian and Aoying Zhou,2013,9,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.06.007,Integration and verification of semantic constraints in adaptive process management systems,Linh Thao Ly and Stefanie Rinderle and Peter Dadam,2008,85,Data &amp; Knowledge Engineering
10.1016/s0169-023x(01)00003-9,Inter-transactional association rules for multi-dimensional contexts for prediction and their application to studying meteorological data,Ling Feng and Tharam Dillon and James Liu,2001,44,Data &amp; Knowledge Engineering
10.1016/j.datak.2023.102180,Towards automatic Privacy-Preserving Record Linkage: A Transfer Learning based classification step,Thiago Nóbrega and Carlos Eduardo S. Pires and Dimas Cassimiro Nascimento and Leandro Balby Marinho,2023,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2008.12.001,Privacy-preserving data publishing for cluster analysis,Benjamin C.M. Fung and Ke Wang and Lingyu Wang and Patrick C.K. Hung,2009,44,Data &amp; Knowledge Engineering
10.1016/j.datak.2018.04.005,Cardinality constraints and functional dependencies over possibilistic data,Tania Roblot and Sebastian Link,2018,3,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.04.001,Semantics preserving SPARQL-to-SQL translation,Artem Chebotko and Shiyong Lu and Farshad Fotouhi,2009,83,Data &amp; Knowledge Engineering
10.1016/j.datak.2011.07.001,Information based data anonymization for classification utility,Jiuyong Li and Jixue Liu and Muzammil Baig and Raymond Chi-Wing Wong,2011,27,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.06.014,Combining data-driven systems for improving Named Entity Recognition,Z. Kozareva and O. Ferrández and A. Montoyo and R. Muñoz and A. Suárez and J. Gómez,2007,19,Data &amp; Knowledge Engineering
10.1016/s0169-023x(00)00035-5,Modeling relationships in object-relational databases,Christian Soutou,2001,9,Data &amp; Knowledge Engineering
10.1016/j.datak.2004.12.008,What do the pictures mean? Guidelines for experimental evaluation of representation fidelity in diagrammatical conceptual modeling techniques,Jeffrey Parsons and Linda Cole,2005,64,Data &amp; Knowledge Engineering
10.1016/j.datak.2004.11.010,A semiotic metrics suite for assessing the quality of ontologies,Andrew Burton-Jones and Veda C. Storey and Vijayan Sugumaran and Punit Ahluwalia,2005,195,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00043-5,Enhancing information systems management with natural language processing techniques,Elisabeth Métais,2002,26,Data &amp; Knowledge Engineering
10.1016/j.datak.2013.05.008,From biological to social networks: Link prediction based on multi-way spectral clustering,Panagiotis Symeonidis and Nantia Iakovidou and Nikolaos Mantas and Yannis Manolopoulos,2013,42,Data &amp; Knowledge Engineering
10.1016/j.datak.2004.12.005,Theoretical and practical issues in evaluating the quality of conceptual models: current state and future directions,Daniel L. Moody,2005,236,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.10.001,Improving data quality through effective use of data semantics,Stuart Madnick and Hongwei Zhu,2006,51,Data &amp; Knowledge Engineering
10.1016/j.datak.2011.06.004,Interaction mining and skill-dependent recommendations for multi-objective team composition,Christoph Dorn and Florian Skopik and Daniel Schall and Schahram Dustdar,2011,30,Data &amp; Knowledge Engineering
10.1016/j.datak.2018.03.001,A novel Multiple Attribute Decision Making approach based on interval data using U2P-Miner algorithm,Hêriş Golpîra,2018,31,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.01.004,Explaining instance classifications with interactions of subsets of feature values,E. Štrumbelj and I. Kononenko and M. Robnik Šikonja,2009,53,Data &amp; Knowledge Engineering
10.1016/j.datak.2011.09.004,OCL-Lite: Finite reasoning on UML/OCL conceptual schemas,Anna Queralt and Alessandro Artale and Diego Calvanese and Ernest Teniente,2012,65,Data &amp; Knowledge Engineering
10.1016/j.datak.2021.101932,Evolution management in multi-model databases,Irena Holubová and Michal Vavrek and Stefanie Scherzinger,2021,3,Data &amp; Knowledge Engineering
10.1016/j.datak.2022.101979,Extraction and analysis of text patterns from NSFW adult content in Reddit,Francesco Cauteruccio and Enrico Corradini and Giorgio Terracina and Domenico Ursino and Luca Virgili,2022,4,Data &amp; Knowledge Engineering
10.1016/j.datak.2010.01.002,Towards automatization of domain modeling,Iris Reinhartz-Berger,2010,20,Data &amp; Knowledge Engineering
10.1016/j.datak.2004.06.015,Array-index: a plug&amp;search K nearest neighbors method for high-dimensional data,Zaher Al Aghbari,2005,5,Data &amp; Knowledge Engineering
10.1016/j.datak.2008.02.003,A modular approach to user-defined symbolic periodicities,Lavinia Egidi and Paolo Terenziani,2008,2,Data &amp; Knowledge Engineering
10.1016/s0169-023x(01)00009-x,Page access scheduling in join processing,Andrew Lim and Kwan Lai Pheng and Oon Wee Chong,2001,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2011.05.004,View-based model-driven architecture for enhancing maintainability of data access services,Christine Mayr and Uwe Zdun and Schahram Dustdar,2011,9,Data &amp; Knowledge Engineering
10.1016/s0169-023x(99)00053-1,Index,,2000,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2011.11.002,Arbitrarily distributed data-based recommendations with privacy,Ibrahim Yakut and Huseyin Polat,2012,34,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.07.003,Updating XML views published over relational databases: Towards the existence of a correct update mapping,Ling Wang and Elke A. Rundensteiner and Murali Mani,2006,19,Data &amp; Knowledge Engineering
10.1016/s0169-023x(04)00082-5,"A partition index for XML and semi-structured data*1, *2",J KIM and H KIM,2004,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2004.05.001,Editorial introduction by the Editor-in-Chief: Peter P. Chen,P.P Chen,2004,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2022.101994,Preface,Elisabeth Métais and Farid Meziane and Helmut Horacek and Philipp Cimiano,2022,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2011.10.001,A safe-exit approach for efficient network-based moving range queries,Duncan Yung and Man Lung Yiu and Eric Lo,2012,18,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.06.007,Text document clustering based on neighbors,Congnan Luo and Yanjun Li and Soon M. Chung,2009,66,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.04.002,Transforming arbitrary tables into logical form with TARTAR,Aleksander Pivk and Philipp Cimiano and York Sure and Matjaz Gams and Vladislav Rajkovič and Rudi Studer,2007,46,Data &amp; Knowledge Engineering
10.1016/j.datak.2008.07.002,Capturing association among items in a database,Animesh Adhikari and P.R. Rao,2008,5,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00101-5,A customizable view for Web-based STEP data,Minsoo Kim and Seung J. Noh and Yeongho Kim and Suk-Ho Kang,2002,1,Data &amp; Knowledge Engineering
10.1016/s0169-023x(05)00187-4,Author index to volume 56,,2006,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2008.03.001,Special issue on Natural Language Processing and Information Systems (NLDB 2006),Christian Kop and Heinrich C. Mayr and Günther Fliedl and Elisabeth Métais,2008,0,Data &amp; Knowledge Engineering
